CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
100658.0,56.0,Female,28.0,1.0,0.0,28.0,Basic,Quarterly,875.0,7.0,1.0
229481.0,39.0,Male,22.0,9.0,3.0,30.0,Basic,Annual,752.28,27.0,1.0
53316.0,45.0,Female,18.0,1.0,1.0,19.0,Standard,Monthly,756.0,13.0,1.0
321574.0,46.0,Male,46.0,16.0,2.0,1.0,Basic,Annual,585.88,25.0,0.0
22850.0,58.0,Male,12.0,24.0,4.0,16.0,Basic,Monthly,749.0,6.0,1.0
305937.0,21.0,Male,56.0,12.0,0.0,15.0,Basic,Annual,540.8,23.0,0.0
165155.0,55.0,Female,34.0,28.0,4.0,5.0,Basic,Quarterly,790.0,3.0,1.0
407800.0,50.0,Male,34.0,27.0,0.0,4.0,Premium,Annual,745.2,22.0,0.0
368214.0,27.0,Male,51.0,4.0,2.0,20.0,Basic,Quarterly,650.6,19.0,0.0
280136.0,41.0,Female,54.0,22.0,1.0,3.0,Standard,Annual,944.08,5.0,0.0
33075.0,38.0,Female,13.0,8.0,10.0,18.0,Premium,Quarterly,493.0,1.0,1.0
264485.0,23.0,Female,55.0,22.0,2.0,6.0,Basic,Quarterly,983.37,8.0,0.0
4551.0,34.0,Male,10.0,30.0,6.0,19.0,Basic,Quarterly,210.0,3.0,1.0
37936.0,59.0,Female,31.0,1.0,1.0,10.0,Premium,Annual,715.0,22.0,1.0
422019.0,33.0,Male,60.0,25.0,3.0,19.0,Standard,Annual,820.51,5.0,0.0
353482.0,22.0,Female,44.0,24.0,1.0,2.0,Standard,Annual,579.43,10.0,0.0
390267.0,48.0,Female,36.0,4.0,1.0,10.0,Standard,Quarterly,721.37,10.0,0.0
185789.0,44.0,Female,22.0,19.0,6.0,7.0,Standard,Quarterly,521.0,11.0,1.0
161706.0,26.0,Female,15.0,22.0,4.0,10.0,Standard,Quarterly,239.0,16.0,1.0
89337.0,49.0,Male,12.0,19.0,1.0,23.0,Basic,Annual,256.0,25.0,1.0
144481.0,59.0,Male,3.0,3.0,2.0,6.0,Premium,Annual,542.0,11.0,1.0
182865.0,45.0,Female,41.0,7.0,0.0,6.0,Standard,Annual,981.0,18.0,1.0
249509.0,54.0,Female,6.0,23.0,9.0,28.0,Premium,Quarterly,460.14,17.0,1.0
27690.0,36.0,Female,5.0,7.0,1.0,1.0,Premium,Annual,256.0,17.0,1.0
321910.0,42.0,Male,57.0,3.0,2.0,20.0,Premium,Quarterly,863.49,16.0,0.0
60061.0,49.0,Male,7.0,16.0,10.0,27.0,Premium,Quarterly,961.0,25.0,1.0
340285.0,50.0,Female,46.0,11.0,2.0,8.0,Standard,Quarterly,848.17,8.0,0.0
138975.0,48.0,Male,60.0,7.0,9.0,11.0,Basic,Quarterly,813.0,18.0,1.0
14430.0,53.0,Female,29.0,3.0,2.0,7.0,Standard,Annual,143.0,18.0,1.0
179438.0,30.0,Female,11.0,23.0,10.0,5.0,Premium,Monthly,104.0,1.0,1.0
385943.0,23.0,Male,19.0,21.0,1.0,11.0,Standard,Annual,758.55,24.0,0.0
370528.0,24.0,Male,49.0,24.0,1.0,16.0,Standard,Quarterly,661.66,7.0,0.0
444310.0,24.0,Male,50.0,7.0,0.0,3.0,Standard,Quarterly,962.4,20.0,0.0
360166.0,28.0,Male,15.0,10.0,0.0,17.0,Basic,Annual,569.09,4.0,0.0
58212.0,45.0,Female,38.0,15.0,6.0,20.0,Standard,Annual,194.0,15.0,1.0
343429.0,41.0,Female,56.0,20.0,4.0,16.0,Premium,Quarterly,680.46,14.0,0.0
236876.0,26.0,Female,39.0,7.0,3.0,11.0,Basic,Quarterly,797.95,10.0,1.0
198104.0,34.0,Female,3.0,16.0,8.0,14.0,Premium,Monthly,697.0,8.0,1.0
425650.0,20.0,Male,10.0,25.0,0.0,17.0,Standard,Annual,692.34,24.0,0.0
37040.0,41.0,Female,17.0,25.0,7.0,22.0,Standard,Annual,782.0,25.0,1.0
327297.0,21.0,Male,53.0,14.0,1.0,4.0,Standard,Quarterly,598.93,18.0,0.0
96674.0,52.0,Male,25.0,9.0,9.0,8.0,Standard,Annual,753.0,29.0,1.0
315169.0,50.0,Female,8.0,1.0,4.0,4.0,Basic,Quarterly,680.55,14.0,0.0
244323.0,34.0,Female,8.0,4.0,5.0,15.0,Basic,Monthly,848.96,26.0,1.0
287263.0,31.0,Male,41.0,12.0,1.0,13.0,Standard,Annual,792.79,4.0,0.0
70669.0,28.0,Male,31.0,15.0,10.0,6.0,Basic,Quarterly,701.0,17.0,1.0
42959.0,37.0,Male,11.0,29.0,2.0,7.0,Premium,Quarterly,263.0,23.0,1.0
300574.0,46.0,Female,19.0,26.0,2.0,12.0,Premium,Quarterly,620.06,6.0,0.0
277722.0,50.0,Male,46.0,18.0,3.0,17.0,Premium,Quarterly,572.29,13.0,0.0
353297.0,47.0,Male,47.0,9.0,1.0,16.0,Basic,Annual,944.61,27.0,0.0
189815.0,23.0,Male,49.0,15.0,2.0,7.0,Premium,Monthly,935.0,22.0,1.0
370263.0,41.0,Male,28.0,19.0,3.0,17.0,Basic,Quarterly,591.96,23.0,0.0
337149.0,31.0,Male,26.0,2.0,2.0,15.0,Standard,Quarterly,863.99,10.0,0.0
427699.0,45.0,Male,3.0,14.0,4.0,15.0,Standard,Annual,728.8,13.0,0.0
172922.0,26.0,Male,38.0,20.0,8.0,16.0,Premium,Monthly,663.0,22.0,1.0
406503.0,36.0,Male,35.0,12.0,2.0,12.0,Standard,Annual,997.03,10.0,0.0
73290.0,43.0,Female,11.0,5.0,3.0,6.0,Premium,Quarterly,968.0,26.0,1.0
218653.0,37.0,Male,11.0,3.0,8.0,5.0,Standard,Annual,762.0,11.0,1.0
303354.0,43.0,Male,9.0,3.0,3.0,7.0,Standard,Quarterly,863.14,6.0,0.0
414458.0,38.0,Male,6.0,8.0,1.0,12.0,Premium,Annual,978.62,28.0,0.0
387522.0,23.0,Male,60.0,9.0,0.0,18.0,Standard,Annual,957.39,27.0,0.0
189686.0,19.0,Male,20.0,25.0,9.0,2.0,Premium,Annual,306.0,8.0,1.0
39283.0,44.0,Male,35.0,4.0,0.0,20.0,Premium,Annual,203.0,29.0,1.0
407926.0,29.0,Male,1.0,4.0,1.0,14.0,Standard,Quarterly,697.98,2.0,0.0
147499.0,31.0,Male,8.0,8.0,7.0,23.0,Basic,Annual,108.0,2.0,1.0
393518.0,37.0,Male,33.0,6.0,0.0,18.0,Standard,Annual,711.81,2.0,0.0
390884.0,22.0,Male,8.0,9.0,2.0,5.0,Premium,Annual,855.86,28.0,0.0
55953.0,36.0,Male,42.0,12.0,0.0,25.0,Premium,Monthly,239.0,9.0,1.0
256599.0,57.0,Female,24.0,18.0,2.0,5.0,Premium,Monthly,396.52,27.0,1.0
94685.0,18.0,Male,25.0,5.0,8.0,8.0,Premium,Annual,562.0,4.0,1.0
220659.0,55.0,Female,3.0,11.0,8.0,9.0,Standard,Annual,201.25,20.0,1.0
227508.0,63.0,Male,52.0,24.0,10.0,25.0,Premium,Monthly,458.49,14.0,1.0
300689.0,46.0,Male,17.0,19.0,3.0,14.0,Basic,Annual,507.1,13.0,0.0
126592.0,24.0,Male,1.0,13.0,5.0,23.0,Basic,Monthly,249.0,27.0,1.0
196648.0,40.0,Female,29.0,24.0,8.0,23.0,Premium,Annual,346.0,12.0,1.0
383622.0,49.0,Male,59.0,14.0,0.0,5.0,Premium,Quarterly,935.56,12.0,0.0
82283.0,38.0,Male,56.0,5.0,10.0,26.0,Basic,Monthly,440.0,30.0,1.0
31125.0,40.0,Female,48.0,12.0,10.0,20.0,Premium,Quarterly,177.0,12.0,1.0
176641.0,27.0,Male,5.0,4.0,3.0,7.0,Standard,Monthly,139.0,19.0,1.0
423202.0,49.0,Female,9.0,24.0,2.0,10.0,Basic,Quarterly,722.26,1.0,0.0
39164.0,23.0,Female,11.0,25.0,9.0,11.0,Standard,Quarterly,658.0,1.0,1.0
412977.0,34.0,Male,8.0,22.0,3.0,16.0,Standard,Quarterly,633.09,26.0,0.0
56763.0,62.0,Female,21.0,9.0,4.0,3.0,Standard,Quarterly,262.0,29.0,1.0
114322.0,42.0,Male,52.0,28.0,5.0,5.0,Standard,Quarterly,275.0,13.0,1.0
274488.0,25.0,Male,2.0,15.0,1.0,14.0,Premium,Annual,599.41,20.0,0.0
287108.0,31.0,Male,18.0,11.0,2.0,9.0,Standard,Quarterly,999.36,29.0,0.0
315859.0,36.0,Male,30.0,24.0,3.0,11.0,Standard,Annual,739.72,28.0,0.0
402052.0,39.0,Female,16.0,28.0,2.0,18.0,Basic,Annual,805.49,10.0,0.0
81279.0,50.0,Female,31.0,4.0,6.0,28.0,Basic,Annual,296.0,18.0,1.0
301179.0,43.0,Male,28.0,5.0,2.0,5.0,Premium,Annual,634.73,4.0,0.0
306482.0,50.0,Female,4.0,13.0,1.0,11.0,Standard,Annual,538.55,13.0,0.0
269833.0,23.0,Female,48.0,17.0,2.0,0.0,Standard,Quarterly,895.93,8.0,0.0
306187.0,50.0,Male,43.0,18.0,4.0,16.0,Standard,Annual,686.11,23.0,0.0
327923.0,21.0,Male,51.0,27.0,2.0,1.0,Premium,Annual,538.31,11.0,0.0
409849.0,47.0,Female,35.0,12.0,4.0,4.0,Premium,Annual,778.23,3.0,0.0
391908.0,29.0,Male,3.0,14.0,1.0,20.0,Standard,Annual,779.68,14.0,0.0
355769.0,50.0,Male,14.0,26.0,2.0,6.0,Premium,Quarterly,652.5,29.0,0.0
95843.0,18.0,Male,55.0,28.0,4.0,23.0,Basic,Monthly,486.0,16.0,1.0
33403.0,35.0,Female,24.0,8.0,1.0,1.0,Basic,Monthly,584.0,24.0,1.0
412860.0,43.0,Female,43.0,7.0,3.0,8.0,Basic,Quarterly,770.44,5.0,0.0
339797.0,45.0,Male,24.0,14.0,0.0,0.0,Basic,Annual,857.75,4.0,0.0
252854.0,52.0,Male,18.0,7.0,0.0,14.0,Premium,Quarterly,745.41,20.0,1.0
94663.0,42.0,Female,50.0,26.0,3.0,14.0,Standard,Annual,442.0,24.0,1.0
263938.0,35.0,Female,23.0,23.0,0.0,1.0,Standard,Quarterly,641.42,4.0,0.0
5675.0,49.0,Male,38.0,8.0,1.0,7.0,Premium,Monthly,459.0,20.0,1.0
373520.0,39.0,Female,53.0,30.0,2.0,15.0,Standard,Quarterly,707.87,14.0,0.0
345961.0,37.0,Male,28.0,23.0,2.0,17.0,Standard,Annual,618.84,7.0,0.0
231304.0,18.0,Female,22.0,2.0,6.0,6.0,Premium,Quarterly,917.03,8.0,1.0
258341.0,37.0,Female,6.0,13.0,6.0,3.0,Standard,Monthly,889.61,21.0,1.0
220290.0,47.0,Male,59.0,26.0,7.0,22.0,Premium,Annual,314.82,25.0,1.0
387483.0,46.0,Female,29.0,27.0,4.0,15.0,Premium,Quarterly,516.46,8.0,0.0
144065.0,38.0,Female,27.0,14.0,1.0,15.0,Basic,Quarterly,850.0,17.0,1.0
154631.0,20.0,Female,56.0,15.0,6.0,5.0,Premium,Quarterly,247.0,12.0,1.0
80715.0,18.0,Male,51.0,9.0,2.0,9.0,Basic,Annual,714.0,6.0,1.0
78382.0,54.0,Female,7.0,5.0,3.0,20.0,Standard,Annual,538.0,23.0,1.0
168194.0,30.0,Male,9.0,28.0,1.0,17.0,Standard,Annual,492.0,11.0,1.0
61109.0,54.0,Female,33.0,14.0,4.0,20.0,Premium,Monthly,893.0,25.0,1.0
162682.0,43.0,Female,35.0,8.0,6.0,24.0,Basic,Annual,203.0,10.0,1.0
52180.0,19.0,Female,55.0,22.0,5.0,5.0,Basic,Annual,396.0,25.0,1.0
13301.0,47.0,Female,18.0,19.0,0.0,17.0,Basic,Monthly,304.0,12.0,1.0
10574.0,21.0,Male,21.0,13.0,7.0,6.0,Standard,Monthly,921.0,18.0,1.0
355398.0,50.0,Male,39.0,30.0,5.0,12.0,Premium,Quarterly,879.89,21.0,0.0
195132.0,33.0,Male,10.0,20.0,8.0,27.0,Standard,Monthly,456.0,27.0,1.0
47364.0,58.0,Female,52.0,30.0,0.0,6.0,Premium,Monthly,299.0,2.0,1.0
267144.0,50.0,Male,31.0,24.0,0.0,5.0,Standard,Quarterly,610.44,6.0,0.0
267819.0,37.0,Male,16.0,23.0,2.0,9.0,Basic,Annual,660.57,12.0,0.0
377114.0,23.0,Female,52.0,5.0,0.0,8.0,Basic,Quarterly,525.3,7.0,0.0
364373.0,36.0,Female,41.0,28.0,2.0,11.0,Premium,Annual,744.2,3.0,0.0
156602.0,37.0,Male,24.0,1.0,9.0,22.0,Premium,Monthly,159.0,8.0,1.0
11965.0,55.0,Male,56.0,15.0,6.0,22.0,Premium,Annual,515.0,20.0,1.0
417640.0,45.0,Male,53.0,12.0,0.0,16.0,Basic,Annual,967.49,14.0,0.0
140095.0,55.0,Female,34.0,19.0,8.0,4.0,Premium,Monthly,924.0,5.0,1.0
307391.0,32.0,Female,43.0,9.0,0.0,14.0,Standard,Annual,933.97,6.0,0.0
396960.0,34.0,Male,35.0,9.0,3.0,19.0,Basic,Annual,912.3,14.0,0.0
248946.0,56.0,Male,4.0,27.0,9.0,18.0,Basic,Monthly,995.81,22.0,1.0
442235.0,35.0,Male,50.0,10.0,3.0,7.0,Premium,Quarterly,836.48,12.0,0.0
26971.0,52.0,Female,11.0,24.0,10.0,28.0,Standard,Monthly,454.0,15.0,1.0
364199.0,27.0,Male,3.0,7.0,0.0,4.0,Standard,Quarterly,922.82,4.0,0.0
282060.0,47.0,Male,15.0,28.0,3.0,18.0,Standard,Quarterly,651.91,30.0,0.0
49231.0,59.0,Female,28.0,17.0,8.0,27.0,Premium,Monthly,913.0,9.0,1.0
190605.0,62.0,Female,58.0,4.0,0.0,24.0,Basic,Monthly,893.0,18.0,1.0
404861.0,44.0,Female,16.0,19.0,0.0,2.0,Basic,Quarterly,681.23,15.0,0.0
26942.0,24.0,Male,51.0,29.0,5.0,8.0,Premium,Monthly,332.0,4.0,1.0
337745.0,34.0,Male,28.0,15.0,2.0,19.0,Basic,Quarterly,876.88,4.0,0.0
257227.0,44.0,Female,10.0,28.0,7.0,25.0,Premium,Quarterly,332.37,3.0,1.0
350334.0,22.0,Female,1.0,28.0,2.0,12.0,Premium,Quarterly,561.32,13.0,0.0
105620.0,24.0,Male,36.0,24.0,8.0,23.0,Standard,Monthly,444.0,7.0,1.0
210185.0,46.0,Female,21.0,17.0,0.0,9.0,Premium,Monthly,135.76,2.0,1.0
267907.0,40.0,Male,31.0,27.0,1.0,7.0,Basic,Quarterly,573.21,20.0,0.0
423459.0,43.0,Female,47.0,27.0,3.0,4.0,Basic,Quarterly,886.37,4.0,0.0
260691.0,18.0,Female,60.0,21.0,0.0,23.0,Premium,Monthly,921.6,23.0,1.0
370654.0,47.0,Male,50.0,23.0,0.0,10.0,Premium,Annual,986.2,22.0,0.0
275936.0,43.0,Male,1.0,30.0,0.0,20.0,Standard,Annual,733.54,23.0,0.0
328234.0,26.0,Male,18.0,13.0,0.0,4.0,Premium,Annual,641.14,29.0,0.0
333587.0,44.0,Female,47.0,9.0,0.0,17.0,Standard,Quarterly,985.37,13.0,0.0
441892.0,24.0,Male,47.0,13.0,2.0,2.0,Basic,Annual,664.03,15.0,0.0
248385.0,25.0,Male,6.0,15.0,6.0,1.0,Basic,Annual,359.81,12.0,1.0
32555.0,65.0,Female,15.0,11.0,0.0,8.0,Premium,Monthly,635.0,28.0,1.0
70156.0,39.0,Male,48.0,13.0,4.0,21.0,Basic,Quarterly,340.0,28.0,1.0
414270.0,37.0,Female,51.0,30.0,3.0,17.0,Standard,Annual,744.53,2.0,0.0
40784.0,18.0,Female,44.0,29.0,0.0,15.0,Standard,Quarterly,109.0,9.0,1.0
22755.0,35.0,Female,3.0,15.0,1.0,19.0,Standard,Monthly,221.0,12.0,1.0
338588.0,18.0,Female,10.0,10.0,1.0,12.0,Premium,Annual,500.61,10.0,0.0
442670.0,47.0,Male,4.0,12.0,2.0,2.0,Premium,Quarterly,842.05,17.0,0.0
252911.0,29.0,Female,55.0,6.0,7.0,4.0,Standard,Annual,139.25,24.0,1.0
101726.0,25.0,Male,48.0,27.0,2.0,18.0,Standard,Monthly,534.0,20.0,1.0
58301.0,64.0,Female,36.0,24.0,0.0,16.0,Premium,Monthly,964.0,2.0,1.0
302953.0,22.0,Male,10.0,2.0,0.0,11.0,Premium,Annual,646.75,2.0,0.0
381812.0,37.0,Male,31.0,26.0,3.0,0.0,Standard,Annual,718.26,28.0,0.0
305658.0,37.0,Female,50.0,11.0,3.0,0.0,Premium,Annual,564.58,3.0,0.0
52531.0,41.0,Female,53.0,8.0,6.0,3.0,Standard,Monthly,807.0,21.0,1.0
253767.0,18.0,Female,40.0,24.0,6.0,29.0,Premium,Monthly,622.98,26.0,1.0
419286.0,36.0,Male,34.0,16.0,0.0,8.0,Basic,Annual,551.0,30.0,0.0
307749.0,48.0,Male,38.0,3.0,3.0,2.0,Basic,Quarterly,646.74,3.0,0.0
139268.0,48.0,Male,28.0,22.0,4.0,24.0,Standard,Monthly,308.0,29.0,1.0
172237.0,34.0,Male,50.0,2.0,0.0,27.0,Basic,Quarterly,143.0,11.0,1.0
129459.0,38.0,Female,46.0,20.0,9.0,1.0,Premium,Quarterly,204.0,11.0,1.0
200873.0,33.0,Female,22.0,11.0,6.0,9.0,Standard,Annual,162.0,4.0,1.0
178735.0,32.0,Male,37.0,2.0,4.0,22.0,Premium,Quarterly,302.0,25.0,1.0
423136.0,22.0,Male,4.0,24.0,0.0,4.0,Standard,Annual,738.25,9.0,0.0
254534.0,23.0,Female,46.0,29.0,4.0,6.0,Premium,Annual,152.21,14.0,1.0
165962.0,20.0,Female,12.0,26.0,4.0,27.0,Premium,Monthly,865.0,23.0,1.0
333975.0,45.0,Female,16.0,30.0,3.0,20.0,Premium,Quarterly,677.56,1.0,0.0
341784.0,24.0,Male,14.0,24.0,0.0,13.0,Standard,Annual,845.38,13.0,0.0
185243.0,48.0,Male,20.0,16.0,1.0,0.0,Premium,Annual,900.0,16.0,0.0
116694.0,34.0,Male,6.0,4.0,5.0,27.0,Premium,Quarterly,720.0,20.0,1.0
230523.0,24.0,Male,29.0,20.0,3.0,28.0,Standard,Annual,253.38,20.0,1.0
430435.0,36.0,Male,27.0,23.0,1.0,5.0,Standard,Quarterly,753.7,17.0,0.0
122587.0,35.0,Male,15.0,16.0,8.0,10.0,Premium,Quarterly,706.0,29.0,1.0
80539.0,22.0,Male,58.0,19.0,9.0,10.0,Premium,Quarterly,682.0,15.0,1.0
14445.0,24.0,Female,41.0,13.0,4.0,11.0,Basic,Quarterly,958.0,5.0,1.0
415273.0,27.0,Female,11.0,6.0,1.0,20.0,Basic,Quarterly,597.82,8.0,0.0
348314.0,29.0,Female,27.0,27.0,0.0,0.0,Basic,Annual,632.75,7.0,0.0
357197.0,27.0,Female,22.0,24.0,2.0,14.0,Basic,Annual,520.86,6.0,0.0
191024.0,57.0,Male,2.0,27.0,9.0,20.0,Standard,Quarterly,574.0,7.0,1.0
398962.0,36.0,Male,50.0,11.0,1.0,17.0,Basic,Quarterly,613.47,6.0,0.0
91164.0,60.0,Male,50.0,19.0,4.0,3.0,Premium,Annual,978.0,2.0,1.0
55716.0,39.0,Male,40.0,11.0,9.0,14.0,Premium,Annual,624.0,2.0,1.0
346081.0,44.0,Female,36.0,30.0,0.0,0.0,Premium,Annual,539.88,12.0,0.0
419338.0,42.0,Male,59.0,18.0,2.0,17.0,Basic,Quarterly,749.84,13.0,0.0
350414.0,30.0,Female,34.0,4.0,3.0,19.0,Basic,Quarterly,904.59,10.0,0.0
323525.0,35.0,Male,22.0,20.0,3.0,10.0,Standard,Quarterly,950.28,17.0,0.0
333484.0,35.0,Male,26.0,1.0,0.0,17.0,Standard,Quarterly,961.33,2.0,0.0
423904.0,34.0,Male,28.0,8.0,0.0,2.0,Standard,Quarterly,590.91,26.0,0.0
284102.0,32.0,Male,59.0,13.0,3.0,4.0,Premium,Quarterly,524.84,12.0,0.0
427280.0,40.0,Male,60.0,16.0,4.0,1.0,Standard,Quarterly,738.98,30.0,0.0
251174.0,48.0,Female,50.0,27.0,6.0,8.0,Premium,Annual,493.75,16.0,1.0
137178.0,24.0,Female,8.0,16.0,8.0,26.0,Premium,Monthly,370.0,2.0,1.0
155236.0,56.0,Female,16.0,13.0,2.0,21.0,Standard,Annual,471.0,26.0,1.0
351849.0,50.0,Female,40.0,25.0,3.0,3.0,Basic,Annual,885.45,11.0,0.0
326649.0,36.0,Male,31.0,15.0,1.0,8.0,Basic,Annual,790.03,14.0,0.0
434023.0,22.0,Male,48.0,18.0,2.0,7.0,Standard,Quarterly,500.94,17.0,0.0
264620.0,31.0,Female,36.0,26.0,0.0,14.0,Basic,Annual,806.22,4.0,0.0
442188.0,45.0,Female,23.0,15.0,3.0,13.0,Standard,Annual,937.07,4.0,0.0
135785.0,58.0,Male,34.0,7.0,2.0,26.0,Premium,Monthly,809.0,26.0,1.0
232299.0,47.0,Female,28.0,25.0,2.0,7.0,Standard,Quarterly,546.52,28.0,1.0
312346.0,26.0,Female,58.0,12.0,1.0,6.0,Standard,Quarterly,560.13,14.0,0.0
17508.0,38.0,Male,57.0,10.0,5.0,10.0,Basic,Monthly,400.0,24.0,1.0
249615.0,53.0,Male,3.0,13.0,0.0,25.0,Standard,Annual,749.43,12.0,1.0
159272.0,49.0,Female,39.0,7.0,2.0,6.0,Standard,Monthly,143.0,9.0,1.0
66958.0,39.0,Female,35.0,7.0,0.0,21.0,Standard,Annual,917.0,16.0,1.0
409200.0,43.0,Male,6.0,16.0,1.0,16.0,Standard,Annual,777.0,26.0,0.0
257226.0,40.0,Female,25.0,11.0,3.0,1.0,Basic,Monthly,680.95,18.0,1.0
435520.0,46.0,Male,14.0,29.0,0.0,7.0,Premium,Quarterly,668.55,19.0,0.0
225029.0,32.0,Male,12.0,29.0,8.0,8.0,Standard,Monthly,306.11,13.0,1.0
428319.0,35.0,Male,17.0,22.0,1.0,10.0,Standard,Annual,721.53,20.0,0.0
401326.0,49.0,Male,5.0,14.0,0.0,0.0,Premium,Annual,972.53,8.0,0.0
354768.0,30.0,Male,6.0,19.0,1.0,18.0,Premium,Quarterly,926.34,25.0,0.0
158295.0,38.0,Male,23.0,22.0,10.0,6.0,Premium,Quarterly,600.0,30.0,1.0
115835.0,55.0,Female,24.0,26.0,0.0,29.0,Premium,Annual,982.0,11.0,1.0
233181.0,47.0,Male,30.0,22.0,3.0,5.0,Standard,Annual,418.02,13.0,1.0
347484.0,42.0,Male,56.0,20.0,1.0,0.0,Standard,Annual,723.29,29.0,0.0
442359.0,38.0,Male,49.0,16.0,2.0,13.0,Basic,Annual,704.49,10.0,0.0
278083.0,22.0,Male,11.0,3.0,1.0,18.0,Premium,Quarterly,840.87,11.0,0.0
76358.0,23.0,Female,29.0,15.0,8.0,25.0,Standard,Monthly,377.0,29.0,1.0
226761.0,44.0,Female,58.0,12.0,6.0,23.0,Standard,Quarterly,245.51,22.0,1.0
175149.0,65.0,Female,56.0,18.0,3.0,19.0,Premium,Monthly,239.0,29.0,1.0
286269.0,45.0,Male,10.0,14.0,0.0,14.0,Standard,Quarterly,598.99,3.0,0.0
391114.0,31.0,Female,31.0,29.0,2.0,1.0,Standard,Annual,737.31,2.0,0.0
369919.0,41.0,Male,30.0,24.0,2.0,20.0,Basic,Quarterly,807.96,13.0,0.0
212630.0,65.0,Male,47.0,22.0,9.0,15.0,Premium,Annual,715.46,27.0,1.0
104332.0,65.0,Female,59.0,12.0,0.0,12.0,Standard,Annual,522.0,2.0,1.0
310791.0,36.0,Male,54.0,5.0,3.0,6.0,Basic,Annual,662.92,13.0,0.0
329305.0,18.0,Male,52.0,26.0,0.0,8.0,Standard,Annual,504.76,6.0,0.0
182658.0,49.0,Female,2.0,7.0,4.0,12.0,Premium,Quarterly,831.0,27.0,1.0
296304.0,35.0,Female,53.0,29.0,1.0,7.0,Standard,Annual,507.81,14.0,0.0
285854.0,39.0,Female,10.0,30.0,2.0,7.0,Standard,Quarterly,909.02,9.0,0.0
209522.0,24.0,Male,46.0,17.0,7.0,13.0,Standard,Quarterly,412.54,8.0,1.0
316666.0,29.0,Male,41.0,12.0,0.0,20.0,Basic,Annual,510.73,15.0,0.0
198942.0,32.0,Male,55.0,20.0,9.0,28.0,Premium,Annual,698.0,14.0,1.0
314760.0,31.0,Male,4.0,3.0,3.0,16.0,Premium,Quarterly,997.56,30.0,0.0
398123.0,45.0,Male,52.0,7.0,0.0,5.0,Basic,Annual,682.47,15.0,0.0
47006.0,49.0,Female,18.0,26.0,7.0,9.0,Basic,Monthly,666.0,19.0,1.0
353744.0,34.0,Female,57.0,29.0,3.0,18.0,Basic,Annual,722.5,8.0,0.0
345415.0,26.0,Male,39.0,30.0,0.0,11.0,Standard,Quarterly,770.79,13.0,0.0
416510.0,48.0,Female,49.0,10.0,4.0,13.0,Standard,Annual,700.9,14.0,0.0
53170.0,33.0,Female,39.0,29.0,4.0,0.0,Premium,Annual,836.0,30.0,1.0
443735.0,35.0,Male,7.0,29.0,1.0,17.0,Basic,Annual,668.86,2.0,0.0
33769.0,24.0,Female,41.0,17.0,8.0,10.0,Basic,Annual,250.0,6.0,1.0
441424.0,19.0,Male,28.0,19.0,1.0,10.0,Basic,Annual,767.58,12.0,0.0
206598.0,24.0,Female,43.0,4.0,4.0,19.0,Basic,Monthly,336.73,28.0,1.0
191156.0,37.0,Male,10.0,14.0,6.0,10.0,Basic,Monthly,217.0,12.0,1.0
323613.0,21.0,Male,16.0,21.0,2.0,12.0,Standard,Quarterly,992.53,28.0,0.0
339864.0,20.0,Male,11.0,22.0,1.0,15.0,Standard,Quarterly,936.83,17.0,0.0
447344.0,18.0,Male,53.0,9.0,1.0,16.0,Premium,Quarterly,784.2,23.0,0.0
251573.0,60.0,Male,9.0,17.0,4.0,27.0,Premium,Annual,648.73,17.0,1.0
317081.0,49.0,Female,18.0,17.0,2.0,11.0,Standard,Annual,914.73,13.0,0.0
40812.0,50.0,Male,26.0,25.0,1.0,2.0,Standard,Monthly,875.0,28.0,1.0
179964.0,63.0,Female,32.0,17.0,4.0,28.0,Premium,Annual,758.0,22.0,1.0
400872.0,30.0,Male,41.0,6.0,1.0,8.0,Standard,Annual,971.82,2.0,0.0
426055.0,40.0,Female,23.0,23.0,2.0,11.0,Premium,Annual,594.63,3.0,0.0
430253.0,21.0,Male,37.0,23.0,1.0,6.0,Standard,Annual,867.2,16.0,0.0
353560.0,30.0,Female,1.0,12.0,0.0,5.0,Standard,Quarterly,960.22,5.0,0.0
421267.0,47.0,Male,17.0,18.0,2.0,3.0,Basic,Annual,592.31,9.0,0.0
443957.0,26.0,Male,47.0,13.0,0.0,3.0,Premium,Quarterly,651.4,30.0,0.0
163253.0,61.0,Female,6.0,25.0,0.0,14.0,Premium,Annual,699.0,6.0,1.0
94989.0,28.0,Male,30.0,29.0,1.0,28.0,Basic,Quarterly,356.0,21.0,1.0
327036.0,42.0,Male,53.0,24.0,1.0,5.0,Standard,Annual,951.16,11.0,0.0
269180.0,44.0,Female,55.0,24.0,0.0,7.0,Standard,Annual,947.99,6.0,0.0
2516.0,57.0,Female,15.0,5.0,6.0,10.0,Basic,Monthly,925.0,6.0,1.0
207300.0,58.0,Male,53.0,27.0,9.0,20.0,Basic,Quarterly,474.82,20.0,1.0
322762.0,41.0,Male,15.0,12.0,0.0,8.0,Premium,Annual,735.53,20.0,0.0
279376.0,44.0,Female,42.0,16.0,2.0,14.0,Standard,Annual,672.86,9.0,0.0
101080.0,21.0,Male,2.0,22.0,3.0,0.0,Basic,Monthly,307.0,20.0,1.0
